datetime,temp_deep,light_deep,temp_shallow,light_shallow
1/14/25 17:15,6.05,0,5.87,0
1/14/25 17:30,6.17,0,5.92,0
1/14/25 17:45,6.22,0,6,0
1/14/25 18:00,6.52,0,6.17,0
1/14/25 18:15,6.73,0,6.35,0
1/14/25 18:30,6.78,0,6.48,0
1/14/25 18:45,6.78,0,6.6,0
1/14/25 19:00,6.78,0,6.48,0
1/14/25 19:15,6.82,0,6.6,0
1/14/25 19:30,6.86,0,6.56,0
1/14/25 19:45,7.03,0,6.6,0
1/14/25 20:00,6.99,0,6.73,0
1/14/25 20:15,7.03,0,6.73,0
1/14/25 20:30,6.95,0,6.82,0
1/14/25 20:45,6.95,0,6.69,0
1/14/25 21:00,6.95,0,6.6,0
1/14/25 21:15,6.78,0,6.65,0
1/14/25 21:30,6.43,0,6.43,0
1/14/25 21:45,6.35,0,6.3,0
1/14/25 22:00,6.22,0,6.09,0
1/14/25 22:15,6.3,0,6.13,0
1/14/25 22:30,6.26,0,6.05,0
1/14/25 22:45,6.17,0,6.05,0
1/14/25 23:00,6.17,0,6.05,0
1/14/25 23:15,6.13,0,5.96,0
1/14/25 23:30,5.96,0,5.92,0
1/14/25 23:45,5.87,0,5.79,0
1/15/25 0:00,5.83,0,5.75,0
1/15/25 0:15,5.83,0,5.7,0
1/15/25 0:30,5.7,0,5.57,0
1/15/25 0:45,5.66,0,5.49,0
1/15/25 1:00,5.66,0,5.4,0
1/15/25 1:15,5.66,0,5.4,0
1/15/25 1:30,5.66,0,5.36,0
1/15/25 1:45,5.53,0,5.27,0
1/15/25 2:00,5.53,0,5.19,0
1/15/25 2:15,5.4,0,5.1,0
1/15/25 2:30,5.4,0,5.1,0
1/15/25 2:45,5.4,0,5.23,0
1/15/25 3:00,5.49,0,5.36,0
1/15/25 3:15,5.45,0,5.32,0
1/15/25 3:30,5.19,0,5.06,0
1/15/25 3:45,4.89,0,4.67,0
1/15/25 4:00,4.84,0,4.54,0
1/15/25 4:15,6.69,0,6.22,0
1/15/25 4:30,6.69,0,6.3,0
1/15/25 4:45,6.65,0,6.3,0
1/15/25 5:00,6.65,0,6.43,0
1/15/25 5:15,6.73,0,6.39,0
1/15/25 5:30,6.78,0,6.52,0
1/15/25 5:45,7.03,0,6.82,0
1/15/25 6:00,6.86,0,6.78,0
1/15/25 6:15,6.9,0,6.78,0
1/15/25 6:30,6.82,0,6.69,0
1/15/25 6:45,6.95,0,6.73,0
1/15/25 7:00,6.69,0,6.69,0.42
1/15/25 7:15,6.78,0,6.6,5.33
1/15/25 7:30,7.16,0,6.82,14.54
1/15/25 7:45,7.29,0,6.99,23.99
1/15/25 8:00,7.38,0.63,7.08,48.42
1/15/25 8:15,7.33,2.77,7.12,83.16
1/15/25 8:30,7.38,6.81,7.25,176.56
1/15/25 8:45,7.38,12.36,7.25,239.12
1/15/25 9:00,7.38,11.08,7.25,280.4
1/15/25 9:15,7.29,11.5,7.25,335.84
1/15/25 9:30,7.25,14.91,7.16,444.96
1/15/25 9:45,7.25,20.88,7.16,515.04
1/15/25 10:00,7.2,21.73,7.16,666.56
1/15/25 10:15,6.78,21.31,6.95,649.6
1/15/25 10:30,6.6,26.85,6.6,731.2
1/15/25 10:45,6.86,32.39,6.78,794.24
1/15/25 11:00,6.78,44.38,6.69,1055.68
1/15/25 11:15,6.6,56.78,6.56,1230.72
1/15/25 11:30,6.56,58.12,6.56,1299.2
1/15/25 11:45,6.48,65.74,6.48,1351.04
1/15/25 12:00,6.48,60.68,6.39,1488
1/15/25 12:15,6.35,62.32,6.43,1527.68
1/15/25 12:30,6.35,73.4,6.35,1576.96
1/15/25 12:45,6.35,38.84,6.3,1735.68
1/15/25 13:00,6.13,75.12,6.26,1621.76
1/15/25 13:15,6.17,74.26,6.22,1592.32
1/15/25 13:30,6.05,74.26,6.05,1568
1/15/25 13:45,5.87,70,5.87,1370.24
1/15/25 14:00,6.09,59.82,5.87,1301.76
1/15/25 14:15,6.09,57.26,6.05,1169.28
1/15/25 14:30,6.13,53.8,6.09,1108.8
1/15/25 14:45,6.09,49.96,6.05,984.96
1/15/25 15:00,5.96,43.1,5.83,796.16
1/15/25 15:15,5.92,37.13,5.87,649.6
1/15/25 15:30,5.92,26.42,5.83,472.32
1/15/25 15:45,5.87,19.18,5.83,329.92
1/15/25 16:00,5.87,12.14,5.7,224.64
1/15/25 16:15,6,7.24,5.66,123.44
1/15/25 16:30,5.4,2.77,5.45,55.68
1/15/25 16:45,5.23,0.42,5.15,13.48
1/15/25 17:00,5.32,0,5.1,0.85
1/15/25 17:15,6.39,0,5.62,0
1/15/25 17:30,6.43,0,6.05,0
1/15/25 17:45,6.56,0,6.09,0
1/15/25 18:00,6.56,0,6.39,0
1/15/25 18:15,6.69,0,6.48,0
1/15/25 18:30,6.9,0,6.65,0
1/15/25 18:45,6.78,0,6.48,0
1/15/25 19:00,6.73,0,6.43,0
1/15/25 19:15,6.73,0,6.39,0
1/15/25 19:30,6.69,0,6.43,0
1/15/25 19:45,6.69,0,6.48,0
1/15/25 20:00,6.73,0,6.69,0
1/15/25 20:15,6.73,0,6.6,0
1/15/25 20:30,6.78,0,6.65,0
1/15/25 20:45,6.78,0,6.6,0
1/15/25 21:00,6.73,0,6.65,0
1/15/25 21:15,6.73,0,6.65,0
1/15/25 21:30,6.69,0,6.6,0
1/15/25 21:45,6.78,0,6.56,0
1/15/25 22:00,6.65,0,6.52,0
1/15/25 22:15,6.52,0,6.56,0
1/15/25 22:30,6.26,0,6.22,0
1/15/25 22:45,6.26,0,6.13,0
1/15/25 23:00,6.6,0,6.13,0
1/15/25 23:15,6.6,0,6.09,0
1/15/25 23:30,6.43,0,6,0
1/15/25 23:45,6.35,0,6.09,0
1/16/25 0:00,6.22,0,6.13,0
1/16/25 0:15,6.09,0,6.05,0
1/16/25 0:30,5.96,0,5.79,0
1/16/25 0:45,5.87,0,5.7,0
1/16/25 1:00,5.92,0,5.66,0
1/16/25 1:15,5.92,0,5.66,0
1/16/25 1:30,6.05,0,5.75,0
1/16/25 1:45,5.92,0,5.79,0
1/16/25 2:00,5.83,0,5.66,0
1/16/25 2:15,5.7,0,5.62,0
1/16/25 2:30,5.66,0,5.49,0
1/16/25 2:45,5.79,0,5.45,0
1/16/25 3:00,5.75,0,5.36,0
1/16/25 3:15,5.53,0,5.4,0
1/16/25 3:30,5.45,0,5.27,0
1/16/25 3:45,5.53,0,5.36,0
1/16/25 4:00,5.57,0,5.4,0
1/16/25 4:15,5.02,0,4.84,0
1/16/25 4:30,4.84,0,4.59,0
1/16/25 4:45,4.93,0,4.76,0
1/16/25 5:00,5.1,0,4.93,0
1/16/25 5:15,6.48,0,6.09,0
1/16/25 5:30,6.52,0,6.3,0
1/16/25 5:45,6.43,0,6.22,0
1/16/25 6:00,6.48,0,6.26,0
1/16/25 6:15,6.43,0,6.35,0
1/16/25 6:30,6.65,0,6.39,0
1/16/25 6:45,6.82,0,6.6,0
1/16/25 7:00,6.73,0,6.56,3.2
1/16/25 7:15,6.86,0,6.6,16.04
1/16/25 7:30,6.86,1.06,6.65,33.85
1/16/25 7:45,6.95,1.06,6.69,47.08
1/16/25 8:00,7.03,2.34,6.73,75.38
1/16/25 8:15,6.95,4.68,6.82,53.12
1/16/25 8:30,6.99,6.18,6.82,193.68
1/16/25 8:45,7.12,8.31,6.9,261.36
1/16/25 9:00,7.16,11.5,6.95,282.96
1/16/25 9:15,7.12,13,6.99,322.24
1/16/25 9:30,7.12,27.27,6.9,567.52
1/16/25 9:45,7.03,29.41,6.9,479.2
1/16/25 10:00,6.95,48.64,6.9,732.8
1/16/25 10:15,6.95,44.38,6.86,745.6
1/16/25 10:30,6.99,63.66,6.86,1001.92
1/16/25 10:45,6.99,61.96,6.86,1254.72
1/16/25 11:00,6.69,46.5,6.78,1388.16
1/16/25 11:15,6.48,36.23,6.65,752.32
1/16/25 11:30,6.86,61.96,6.6,1297.6
1/16/25 11:45,6.65,61.1,6.56,1237.76
1/16/25 12:00,6.6,90.56,6.52,1868.8
1/16/25 12:15,6.52,55.08,6.35,998.4
1/16/25 12:30,6.26,57.26,6.17,969.28
1/16/25 12:45,6.09,60.68,5.92,1043.84
1/16/25 13:00,6.09,59.82,5.87,990.72
1/16/25 13:15,6.26,55.08,5.92,921.6
1/16/25 13:30,5.87,93.12,5.83,1638.4
1/16/25 13:45,5.87,57.26,5.79,982.4
1/16/25 14:00,5.92,46.08,5.83,772.16
1/16/25 14:15,5.92,71.7,5.83,1245.44
1/16/25 14:30,5.92,30.68,5.83,479.2
1/16/25 14:45,5.87,41.82,5.87,641.12
1/16/25 15:00,5.87,40.11,5.79,604.32
1/16/25 15:15,5.92,26.42,5.87,416.32
1/16/25 15:30,5.92,18.75,5.79,279.52
1/16/25 15:45,5.96,10.44,5.83,175.76
1/16/25 16:00,5.66,7.45,5.66,126.84
1/16/25 16:15,5.49,4.47,5.4,77.14
1/16/25 16:30,5.36,1.49,5.32,27.87
1/16/25 16:45,5.23,0,5.15,5.97
1/16/25 17:00,5.06,0,4.93,0
1/16/25 17:15,5.02,0,4.8,0
1/16/25 17:30,5.32,0,4.84,0
1/16/25 17:45,6,0,5.27,0
1/16/25 18:00,6.09,0,5.57,0
1/16/25 18:15,6.13,0,5.83,0
1/16/25 18:30,6.17,0,6,0
1/16/25 18:45,6.22,0,5.96,0
1/16/25 19:00,6.17,0,6,0
1/16/25 19:15,6.26,0,6.09,0
1/16/25 19:30,6.17,0,6.05,0
1/16/25 19:45,6,0,5.79,0
1/16/25 20:00,6.56,0,6.09,0
1/16/25 20:15,6.65,0,6.43,0
1/16/25 20:30,6.78,0,6.56,0
1/16/25 20:45,6.78,0,6.48,0
1/16/25 21:00,6.69,0,6.43,0
1/16/25 21:15,6.56,0,6.52,0
1/16/25 21:30,6.73,0,6.52,0
1/16/25 21:45,6.69,0,6.52,0
1/16/25 22:00,6.73,0,6.48,0
1/16/25 22:15,6.65,0,6.52,0
1/16/25 22:30,6.48,0,6.48,0
1/16/25 22:45,6.52,0,6.43,0
1/16/25 23:00,6.52,0,6.35,0
1/16/25 23:15,6.22,0,6.26,0
1/16/25 23:30,6.13,0,6.13,0
1/16/25 23:45,6.17,0,6.13,0
1/17/25 0:00,6,0,5.96,0
1/17/25 0:15,6.09,0,5.96,0
1/17/25 0:30,6.09,0,5.92,0
1/17/25 0:45,6,0,5.92,0
1/17/25 1:00,6,0,5.92,0
1/17/25 1:15,6,0,5.92,0
1/17/25 1:30,5.96,0,5.83,0
1/17/25 1:45,5.92,0,5.83,0
1/17/25 2:00,5.83,0,5.79,0
1/17/25 2:15,5.7,0,5.62,0
1/17/25 2:30,5.66,0,5.53,0
1/17/25 2:45,5.75,0,5.45,0
1/17/25 3:00,5.7,0,5.4,0
1/17/25 3:15,5.57,0,5.4,0
1/17/25 3:30,5.66,0,5.36,0
1/17/25 3:45,5.66,0,5.53,0
1/17/25 4:00,5.66,0,5.57,0
1/17/25 4:15,5.75,0,5.57,0
1/17/25 4:30,5.66,0,5.62,0
1/17/25 4:45,5.06,0,4.93,0
1/17/25 5:00,5.02,0,4.8,0
1/17/25 5:15,5.32,0,5.15,0
1/17/25 5:30,5.92,0,5.53,0
1/17/25 5:45,6,0,5.75,0
1/17/25 6:00,5.87,0,5.66,0
1/17/25 6:15,5.75,0,5.57,0
1/17/25 6:30,5.57,0,5.49,0
1/17/25 6:45,5.57,0,5.49,0
1/17/25 7:00,5.57,0,5.45,5.55
1/17/25 7:15,6.05,0.21,5.4,30.43
1/17/25 7:30,6.26,1.06,5.96,44.52
1/17/25 7:45,6.22,2.34,5.96,74.96
1/17/25 8:00,6.3,4.9,6.05,101.96
1/17/25 8:15,6.48,5.54,6.09,159.4
1/17/25 8:30,6.39,7.45,6.22,191.12
1/17/25 8:45,6.43,10.86,6.26,274.16
1/17/25 9:00,6.48,16.19,6.3,364.32
1/17/25 9:15,6.39,25.14,6.22,424.96
1/17/25 9:30,6.48,28.13,6.3,526.08
1/17/25 9:45,6.43,40.96,6.35,652.16
1/17/25 10:00,6.43,47.78,6.35,792.64
1/17/25 10:15,6.43,55.98,6.35,906.24
1/17/25 10:30,6.43,64.46,6.3,933.44
1/17/25 10:45,6.39,60.24,6.35,977.28
1/17/25 11:00,6.52,70,6.35,1052.16
1/17/25 11:15,6.48,77.78,6.3,1184
1/17/25 11:30,6.48,84.6,6.3,1525.12
1/17/25 11:45,6.3,87.16,6.26,1836.16
1/17/25 12:00,6.22,90.56,6.3,1434.24
1/17/25 12:15,6.09,86.28,6.26,1584.64
1/17/25 12:30,6.26,96.52,6.09,1457.28
1/17/25 12:45,6.26,94.8,6.05,1621.76
1/17/25 13:00,6.17,99.08,5.96,1698.56
1/17/25 13:15,6.17,109.32,6,1856.64
1/17/25 13:30,6.05,108.44,5.96,1703.68
1/17/25 13:45,6.05,111.12,5.92,1626.88
1/17/25 14:00,5.92,105.88,5.92,1582.08
1/17/25 14:15,5.83,97.36,5.96,1445.76
1/17/25 14:30,5.96,88,5.79,1258.88
1/17/25 14:45,5.96,71.28,5.83,1088.32
1/17/25 15:00,5.92,60.24,5.83,924.16
1/17/25 15:15,5.83,52.52,5.83,759.36
1/17/25 15:30,5.7,43.52,5.62,581.28
1/17/25 15:45,5.66,32.82,5.45,418.08
1/17/25 16:00,5.66,23.01,5.53,298.32
1/17/25 16:15,5.53,12.57,5.53,164.48
1/17/25 16:30,5.4,6.18,5.45,81.46
1/17/25 16:45,5.23,1.7,5.23,23.14
1/17/25 17:00,5.06,0,4.93,2.13
1/17/25 17:15,5.15,0,4.89,0
1/17/25 17:30,4.93,0,4.89,0
1/17/25 17:45,5.1,0,4.84,0
1/17/25 18:00,5.1,0,4.89,0
1/17/25 18:15,6,0,5.66,0
1/17/25 18:30,5.96,0,5.7,0
1/17/25 18:45,6.05,0,5.79,0
1/17/25 19:00,6,0,5.79,0
1/17/25 19:15,5.83,0,5.75,0
1/17/25 19:30,5.87,0,5.45,0
1/17/25 19:45,6.05,0,5.7,0
1/17/25 20:00,6,0,5.79,0
1/17/25 20:15,6.3,0,6,0
1/17/25 20:30,6.26,0,6.09,0
1/17/25 20:45,6.39,0,6.26,0
1/17/25 21:00,6.39,0,6.26,0
1/17/25 21:15,6.3,0,6.22,0
1/17/25 21:30,6.35,0,6.22,0
1/17/25 21:45,6.3,0,6.17,0
1/17/25 22:00,6.3,0,6.17,0
1/17/25 22:15,6.26,0,6.17,0
1/17/25 22:30,6.22,0,6.13,0
1/17/25 22:45,6.22,0,6.09,0
1/17/25 23:00,6.26,0,6.13,0
1/17/25 23:15,6.17,0,6.13,0
1/17/25 23:30,6.22,0,6.13,0
1/17/25 23:45,6.26,0,6.13,0
1/18/25 0:00,6.13,0,6.09,0
1/18/25 0:15,6,0,5.96,0
1/18/25 0:30,5.87,0,5.87,0
1/18/25 0:45,5.92,0,5.79,0
1/18/25 1:00,6,0,5.7,0
1/18/25 1:15,6.09,0,5.79,0
1/18/25 1:30,5.96,0,5.7,0
1/18/25 1:45,5.79,0,5.66,0
1/18/25 2:00,5.7,0,5.62,0
1/18/25 2:15,5.62,0,5.53,0
1/18/25 2:30,5.66,0,5.45,0
1/18/25 2:45,5.7,0,5.53,0
1/18/25 3:00,5.66,0,5.45,0
1/18/25 3:15,5.57,0,5.36,0
1/18/25 3:30,5.4,0,5.23,0
1/18/25 3:45,5.32,0,5.15,0
1/18/25 4:00,5.19,0,5.02,0
1/18/25 4:15,5.45,0,5.06,0
1/18/25 4:30,5.19,0,5.15,0
1/18/25 4:45,5.27,0,4.97,0
1/18/25 5:00,4.8,0,4.67,0
1/18/25 5:15,4.76,0,4.59,0
1/18/25 5:30,4.84,0,4.67,0
1/18/25 5:45,4.72,0,4.63,0
1/18/25 6:00,5.75,0,4.67,0
1/18/25 6:15,6.13,0,5.79,0
1/18/25 6:30,6.05,0,5.83,0
1/18/25 6:45,6,0,5.66,0
1/18/25 7:00,6.05,0,5.66,7.04
1/18/25 7:15,6.09,1.7,5.62,32.99
1/18/25 7:30,6.05,3.83,5.79,62.08
1/18/25 7:45,6.09,6.18,5.83,108.8
1/18/25 8:00,6.22,8.73,5.75,149.16
1/18/25 8:15,6.13,9.37,5.53,226.32
1/18/25 8:30,6.22,10.44,5.96,191.12
1/18/25 8:45,6.22,7.24,5.79,173.92
1/18/25 9:00,6.22,12.36,5.92,241.68
1/18/25 9:15,6.22,7.45,6,144.76
1/18/25 9:30,6.13,7.45,5.96,170.48
1/18/25 9:45,6.17,10.65,5.83,221.2
1/18/25 10:00,6.17,13,5.96,203.92
1/18/25 10:15,6.17,23.44,5.7,444.16
1/18/25 10:30,6.13,12.14,5.7,401.92
1/18/25 10:45,5.66,34.15,5.62,440.8
1/18/25 11:00,5.66,34.15,5.62,412.16
1/18/25 11:15,5.53,32.82,5.57,272.72
1/18/25 11:30,5.66,22.59,5.53,481.76
1/18/25 11:45,5.62,22.59,5.49,442.4
1/18/25 12:00,5.66,26,5.45,320.56
1/18/25 12:15,5.53,37.98,5.45,259.68
1/18/25 12:30,5.57,28.13,5.49,283.76
1/18/25 12:45,5.49,8.09,5.4,80.62
1/18/25 13:00,5.53,2.77,5.45,90.84
1/18/25 13:15,5.49,0.21,5.4,25.68
1/18/25 13:30,5.49,0,5.45,2.56
1/18/25 13:45,5.79,0.42,5.4,26.16
1/18/25 14:00,5.62,0.63,5.45,52.68
1/18/25 14:15,5.49,0,5.4,12.2
1/18/25 14:30,5.45,0,5.4,8.75
1/18/25 14:45,5.49,0,5.36,9.21
1/18/25 15:00,5.49,0.21,5.4,7.68
1/18/25 15:15,5.49,0.42,5.4,10.49
1/18/25 15:30,5.49,0.21,5.45,10.7
1/18/25 15:45,5.57,0.21,5.45,8.99
1/18/25 16:00,5.53,0,5.45,8.56
1/18/25 16:15,5.57,0,5.45,4.91
1/18/25 16:30,5.57,0,5.45,1.28
1/18/25 16:45,5.45,0,5.4,0.42
1/18/25 17:00,5.49,0,5.4,0
1/18/25 17:15,5.53,0,5.4,0
1/18/25 17:30,5.4,0,5.23,0
1/18/25 17:45,5.23,0,5.23,0
1/18/25 18:00,5.23,0,5.1,0
1/18/25 18:15,5.27,0,5.15,0
1/18/25 18:30,5.36,0,5.23,0
1/18/25 18:45,5.36,0,5.23,0
1/18/25 19:00,5.49,0,5.32,0
1/18/25 19:15,5.49,0,5.36,0
1/18/25 19:30,5.75,0,5.45,0
1/18/25 19:45,5.87,0,5.57,0
1/18/25 20:00,5.83,0,5.57,0
1/18/25 20:15,5.92,0,5.66,0
1/18/25 20:30,5.92,0,5.7,0
1/18/25 20:45,5.96,0,5.7,0
1/18/25 21:00,5.96,0,5.7,0
1/18/25 21:15,5.96,0,5.83,0
1/18/25 21:30,5.96,0,5.83,0
1/18/25 21:45,5.96,0,5.79,0
1/18/25 22:00,5.96,0,5.83,0
1/18/25 22:15,5.87,0,5.83,0
1/18/25 22:30,5.66,0,5.57,0
1/18/25 22:45,5.66,0,5.53,0
1/18/25 23:00,5.96,0,5.57,0
1/18/25 23:15,5.92,0,5.53,0
1/18/25 23:30,5.83,0,5.45,0
1/18/25 23:45,5.79,0,5.45,0
1/19/25 0:00,5.66,0,5.45,0
1/19/25 0:15,5.7,0,5.49,0
1/19/25 0:30,5.75,0,5.49,0
1/19/25 0:45,5.92,0,5.66,0
1/19/25 1:00,5.83,0,5.57,0
1/19/25 1:15,5.75,0,5.53,0
1/19/25 1:30,5.92,0,5.57,0
1/19/25 1:45,5.92,0,5.62,0
1/19/25 2:00,5.87,0,5.7,0
1/19/25 2:15,5.87,0,5.62,0
1/19/25 2:30,5.79,0,5.7,0
1/19/25 2:45,5.7,0,5.7,0
1/19/25 3:00,5.75,0,5.57,0
1/19/25 3:15,5.75,0,5.62,0
1/19/25 3:30,5.66,0,5.57,0
1/19/25 3:45,5.66,0,5.57,0
1/19/25 4:00,5.66,0,5.57,0
1/19/25 4:15,5.62,0,5.49,0
1/19/25 4:30,5.66,0,5.53,0
1/19/25 4:45,5.7,0,5.49,0
1/19/25 5:00,5.62,0,5.45,0
1/19/25 5:15,5.62,0,5.53,0
1/19/25 5:30,5.62,0,5.53,0
1/19/25 5:45,5.57,0,5.53,0
1/19/25 6:00,5.57,0,5.49,0
1/19/25 6:15,5.36,0,5.27,0
1/19/25 6:30,5.27,0,5.15,0
1/19/25 6:45,5.32,0,5.06,0.42
1/19/25 7:00,5.4,0.63,5.1,13.69
1/19/25 7:15,5.83,0.63,5.53,28.29
1/19/25 7:30,5.87,2.13,5.75,59.52
1/19/25 7:45,5.83,4.9,5.7,122.56
1/19/25 8:00,5.75,10.01,5.66,197.92
1/19/25 8:15,5.75,17.47,5.57,371.04
1/19/25 8:30,5.92,5.32,5.57,365.12
1/19/25 8:45,6.05,4.26,5.83,259.68
1/19/25 9:00,6,11.93,5.83,325.68
1/19/25 9:15,5.96,20.03,5.83,495.36
1/19/25 9:30,5.92,15.55,5.75,536.48
1/19/25 9:45,5.96,18.75,5.79,624.8
1/19/25 10:00,6.05,5.54,5.79,331.52
1/19/25 10:15,6,5.75,5.87,253.68
1/19/25 10:30,6.05,4.9,5.96,320.56
1/19/25 10:45,6.13,4.26,5.96,240.88
1/19/25 11:00,6.13,2.98,5.96,238.32
1/19/25 11:15,6.17,4.26,6.05,306.88
1/19/25 11:30,6.17,8.52,6.05,342.88
1/19/25 11:45,6.13,11.29,6,210.08
1/19/25 12:00,6.13,7.45,6,153.44
1/19/25 12:15,6.09,3.62,5.96,173.2
1/19/25 12:30,6,10.86,6,290.64
1/19/25 12:45,5.96,14.7,5.92,372
1/19/25 13:00,5.96,11.5,5.79,450.08
1/19/25 13:15,5.96,10.86,5.79,361.76
1/19/25 13:30,6,18.75,5.75,767.68
1/19/25 13:45,5.92,15.55,5.75,432.16
1/19/25 14:00,5.92,5.75,5.75,317.12
1/19/25 14:15,6.09,5.32,5.87,264.8
1/19/25 14:30,6.09,9.37,5.96,251.12
1/19/25 14:45,6,8.52,5.83,228.88
1/19/25 15:00,5.92,15.34,5.7,351.52
1/19/25 15:15,5.87,7.67,5.7,177.44
1/19/25 15:30,6.05,6.39,5.62,201.6
1/19/25 15:45,6.05,4.9,5.57,126.84
1/19/25 16:00,6,3.62,5.62,91.72
1/19/25 16:15,6,2.55,5.49,60.38
1/19/25 16:30,5.96,1.06,5.4,22.29
1/19/25 16:45,5.62,0,5.36,3.41
1/19/25 17:00,5.53,0,5.32,0.21
1/19/25 17:15,5.62,0,5.45,0
1/19/25 17:30,5.06,0,5.02,0
1/19/25 17:45,5.4,0,4.97,0
1/19/25 18:00,5.19,0,4.97,0
1/19/25 18:15,5.1,0,5.06,0
1/19/25 18:30,5.19,0,5.02,0
1/19/25 18:45,6,0,5.53,0
1/19/25 19:00,6.05,0,5.7,0
1/19/25 19:15,6.09,0,5.75,0
1/19/25 19:30,6.09,0,5.87,0
1/19/25 19:45,6.13,0,5.83,0
1/19/25 20:00,6,0,5.83,0
1/19/25 20:15,6.05,0,5.79,0
1/19/25 20:30,6,0,5.57,0
1/19/25 20:45,5.79,0,5.53,0
1/19/25 21:00,5.62,0,5.36,0
1/19/25 21:15,5.87,0,5.32,0
1/19/25 21:30,6.05,0,5.32,0
1/19/25 21:45,6.09,0,5.36,0
1/19/25 22:00,6.13,0,5.27,0
1/19/25 22:15,6,0,5.66,0
1/19/25 22:30,5.92,0,5.32,0
1/19/25 22:45,6.09,0,5.7,0
1/19/25 23:00,6.09,0,5.53,0
1/19/25 23:15,6.09,0,5.79,0
1/19/25 23:30,6.09,0,5.66,0
1/19/25 23:45,6.13,0,5.62,0
1/20/25 0:00,6.05,0,5.53,0
1/20/25 0:15,5.92,0,5.53,0
1/20/25 0:30,5.92,0,5.49,0
1/20/25 0:45,5.87,0,5.36,0
1/20/25 1:00,5.83,0,5.57,0
1/20/25 1:15,5.96,0,5.66,0
1/20/25 1:30,5.96,0,5.66,0
1/20/25 1:45,5.87,0,5.66,0
1/20/25 2:00,5.96,0,5.66,0
1/20/25 2:15,5.87,0,5.49,0
1/20/25 2:30,5.66,0,5.32,0
1/20/25 2:45,5.53,0,5.36,0
1/20/25 3:00,5.87,0,5.53,0
1/20/25 3:15,6.05,0,5.83,0
1/20/25 3:30,5.87,0,5.62,0
1/20/25 3:45,5.62,0,5.36,0
1/20/25 4:00,5.96,0,5.32,0
1/20/25 4:15,5.75,0,5.27,0
1/20/25 4:30,5.36,0,5.19,0
1/20/25 4:45,5.45,0,5.15,0
1/20/25 5:00,5.4,0,5.1,0
1/20/25 5:15,5.45,0,4.93,0
1/20/25 5:30,5.32,0,4.8,0
1/20/25 5:45,5.1,0,4.84,0
1/20/25 6:00,5.19,0,4.97,0
1/20/25 6:15,5.15,0,5.02,0
1/20/25 6:30,4.97,0,4.93,0
1/20/25 6:45,4.97,0,4.93,0.64
1/20/25 7:00,4.97,1.06,4.84,16.49
1/20/25 7:15,4.89,7.45,4.8,76.66
1/20/25 7:30,4.84,20.03,4.8,166.24
1/20/25 7:45,4.89,33.72,4.76,247.68
1/20/25 8:00,4.84,22.59,4.8,337.76
1/20/25 8:15,6.05,0,5.66,64.7
1/20/25 8:30,5.87,0.21,5.62,154.28
1/20/25 8:45,6.13,0,5.75,88.28
1/20/25 9:00,6.26,0,5.96,41.16
1/20/25 9:15,6.35,0,6.13,31.71
1/20/25 9:30,6.48,0,6.3,29.57
1/20/25 9:45,6.48,0,6.3,32.99
1/20/25 10:00,6.48,0,6.35,56.54
1/20/25 10:15,6.39,0.21,6.26,94.28
1/20/25 10:30,6.22,2.98,6.09,205.84
1/20/25 10:45,6.22,8.31,5.79,513.28
1/20/25 11:00,5.7,14.7,5.62,557.28
1/20/25 11:15,5.53,21.73,5.62,668.16
1/20/25 11:30,5.66,19.6,5.49,738.88
1/20/25 11:45,5.66,27.7,5.49,1230.72
1/20/25 12:00,5.57,38.41,5.45,1409.92
1/20/25 12:15,5.57,37.98,5.36,1568
1/20/25 12:30,5.62,38.41,5.4,1593.6
1/20/25 12:45,5.49,76.08,5.36,1693.44
1/20/25 13:00,5.36,96.52,5.32,1590.4
1/20/25 13:15,5.23,109.4,5.32,2067.2
1/20/25 13:30,5.66,37.56,5.23,1539.84
1/20/25 13:45,5.75,28.13,5.57,1018.88
1/20/25 14:00,5.87,10.65,5.66,385.6
1/20/25 14:15,5.87,12.14,5.62,308.56
1/20/25 14:30,5.79,59.4,5.23,1371.52
1/20/25 14:45,5.79,29.41,5.19,610.24
1/20/25 15:00,5.62,63.6,5.32,1213.76
1/20/25 15:15,5.96,47.78,5.1,1191.68
1/20/25 15:30,5.92,49.54,5.23,986.56
1/20/25 15:45,5.62,36.7,5.15,573.6
1/20/25 16:00,5.23,24.29,5.15,340.32
1/20/25 16:15,5.83,12.57,5.02,198.8
1/20/25 16:30,5.4,8.73,4.84,106.24
1/20/25 16:45,5.19,2.77,4.93,39.83
1/20/25 17:00,5.02,0,4.84,5.76
1/20/25 17:15,5.15,0,4.72,0
1/20/25 17:30,4.93,0,4.72,0
1/20/25 17:45,4.8,0,4.63,0
1/20/25 18:00,4.89,0,4.59,0
1/20/25 18:15,4.84,0,4.63,0
1/20/25 18:30,4.76,0,4.5,0
1/20/25 18:45,5.15,0,4.46,0
1/20/25 19:00,4.97,0,4.63,0
1/20/25 19:15,5.32,0,4.67,0
1/20/25 19:30,5.62,0,5.23,0
1/20/25 19:45,5.53,0,5.27,0
1/20/25 20:00,5.92,0,5.4,0
1/20/25 20:15,5.45,0,5.02,0
1/20/25 20:30,6.26,0,5.62,0
1/20/25 20:45,6.43,0,5.15,0
1/20/25 21:00,6.43,0,4.84,0
1/20/25 21:15,6.35,0,4.5,0
1/20/25 21:30,6.39,0,4.54,0
1/20/25 21:45,5.79,0,4.37,0
