datetime,deep,shallow,pre_7day,pre_48hr,pre_24hr
4/25/25 7:30,8.06,8.19,8,8,8
4/25/25 7:45,7.72,8.02,8,8,8
4/25/25 8:00,7.68,8.02,8,8,8
4/25/25 8:15,7.68,7.85,8,8,8
4/25/25 8:30,7.76,8.15,8,8,8
4/25/25 8:45,7.98,8.28,8,8,8
4/25/25 9:00,8.23,8.41,8,8,8
4/25/25 9:15,8.32,8.36,8,8,8
4/25/25 9:30,8.41,8.32,8,8,8
4/25/25 9:45,8.28,8.28,8,8,8
4/25/25 10:00,8.32,8.28,8,8,8
4/25/25 10:15,8.23,8.32,8,8,8
4/25/25 10:30,8.36,8.36,8,8,8
4/25/25 10:45,8.23,8.41,8,8,8
4/25/25 11:00,8.19,8.36,8,8,8
4/25/25 11:15,8.32,8.36,8,8,8
4/25/25 11:30,8.32,8.41,8,8,8
4/25/25 11:45,8.19,8.41,8,8,8
4/25/25 12:00,8.28,8.49,8,8,8
4/25/25 12:15,8.41,8.53,8,8,8
4/25/25 12:30,8.45,8.53,8,8,8
4/25/25 12:45,8.41,8.49,8,8,8
4/25/25 13:00,8.62,8.58,8,8,8
4/25/25 13:15,8.71,8.79,8,8,8
4/25/25 13:30,8.06,8.79,8,8,8
4/25/25 13:45,8.49,8.75,8,8,8
4/25/25 14:00,8.02,8.79,8,8,8
4/25/25 14:15,8.06,7.98,8,8,8
