YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 12 04 07 999  3.6  6.0 99.00 99.00 99.00 999 1016.3   0.5   7.7 999.0 99.0 99.00
2004 12 04 08 999  4.1  6.9 99.00 99.00 99.00 999 1016.6   0.1   8.2 999.0 99.0 99.00
2004 12 04 09 999  3.1  4.9 99.00 99.00 99.00 999 1016.7  -0.2   8.1 999.0 99.0 99.00
2004 12 04 10 999  4.2  5.3 99.00 99.00 99.00 999 1016.9  -0.5   8.0 999.0 99.0 99.00
2004 12 04 11 999  3.9  4.8 99.00 99.00 99.00 999 1017.1  -0.8   7.7 999.0 99.0 99.00
2004 12 04 12 999  3.0  4.5 99.00 99.00 99.00 999 1017.4  -0.8   7.6 999.0 99.0 99.00
2004 12 04 13 999  3.7  4.4 99.00 99.00 99.00 999 1018.5   0.5   7.6 999.0 99.0 99.00
2004 12 04 14 999  1.4  3.9 99.00 99.00 99.00 999 1018.9   2.3   7.5 999.0 99.0 99.00
2004 12 04 15 999  2.3  3.5 99.00 99.00 99.00 999 1019.4   4.1   7.7 999.0 99.0 99.00
2004 12 04 16 999  0.4  4.0 99.00 99.00 99.00 999 1018.7   4.4   7.8 999.0 99.0 99.00
2004 12 04 17 999  5.1  5.8 99.00 99.00 99.00 999 1018.1   2.3   7.7 999.0 99.0 99.00
2004 12 04 18 999  5.2  6.6 99.00 99.00 99.00 999 1017.4   2.6   7.5 999.0 99.0 99.00
2004 12 04 19 999  5.2  6.4 99.00 99.00 99.00 999 1016.8   3.2   7.4 999.0 99.0 99.00
2004 12 04 20 999  4.9  7.6 99.00 99.00 99.00 999 1016.5   3.6   7.6 999.0 99.0 99.00
2004 12 04 21 999  4.0  5.8 99.00 99.00 99.00 999 1016.5   3.0   7.4 999.0 99.0 99.00
2004 12 04 22 999  4.1  5.0 99.00 99.00 99.00 999 1016.3   2.8   7.5 999.0 99.0 99.00
2004 12 04 23 999  4.1  6.2 99.00 99.00 99.00 999 1016.2   3.4   7.5 999.0 99.0 99.00
2004 12 05 01 999  6.2 10.4 99.00 99.00 99.00 999 1015.3   4.4   7.6 999.0 99.0 99.00
2004 12 05 02 999  6.2  8.8 99.00 99.00 99.00 999 1015.2   5.1   7.3 999.0 99.0 99.00
2004 12 05 03 999  7.4 10.8 99.00 99.00 99.00 999 1014.5   6.1   7.3 999.0 99.0 99.00
2004 12 05 04 999  7.2 11.8 99.00 99.00 99.00 999 1014.4   6.6   7.3 999.0 99.0 99.00
2004 12 05 05 999  8.1 11.7 99.00 99.00 99.00 999 1013.9   6.8   7.2 999.0 99.0 99.00
2004 12 05 06 999  6.6 10.8 99.00 99.00 99.00 999 1013.4   7.3   7.2 999.0 99.0 99.00
2004 12 05 09 999  4.7 10.0 99.00 99.00 99.00 999 1013.7   7.5   6.9 999.0 99.0 99.00
2004 12 05 10 999  3.8  5.4 99.00 99.00 99.00 999 1014.2   6.9   6.9 999.0 99.0 99.00
2004 12 05 13 999  5.1  7.2 99.00 99.00 99.00 999 1015.7   7.2   6.9 999.0 99.0 99.00
2004 12 05 14 999  3.4  9.0 99.00 99.00 99.00 999 1016.3   9.2   7.0 999.0 99.0 99.00
2004 12 05 15 999  3.8  7.0 99.00 99.00 99.00 999 1016.8  10.6   7.4 999.0 99.0 99.00
2004 12 05 17 999  4.5 10.1 99.00 99.00 99.00 999 1016.3  11.1   7.3 999.0 99.0 99.00
2004 12 05 18 999  6.8  9.7 99.00 99.00 99.00 999 1016.2  11.7   8.2 999.0 99.0 99.00
2004 12 05 19 999  6.7  9.8 99.00 99.00 99.00 999 1016.8  12.0   7.9 999.0 99.0 99.00
2004 12 05 20 999  5.1  8.5 99.00 99.00 99.00 999 1018.3  11.4   7.4 999.0 99.0 99.00
2004 12 05 21 999  5.4 10.9 99.00 99.00 99.00 999 1020.2   9.4   7.6 999.0 99.0 99.00
2004 12 05 22 999  2.3  7.4 99.00 99.00 99.00 999 1021.8   8.0   7.9 999.0 99.0 99.00
2004 12 05 23 999  6.2  8.5 99.00 99.00 99.00 999 1023.4   7.2   8.0 999.0 99.0 99.00
2004 12 06 00 999  5.0  7.4 99.00 99.00 99.00 999 1024.4   6.0   8.1 999.0 99.0 99.00
2004 12 06 01 999  2.5  7.1 99.00 99.00 99.00 999 1025.3   5.1   8.2 999.0 99.0 99.00
2004 12 06 02 999  4.4  7.8 99.00 99.00 99.00 999 1026.2   4.4   8.1 999.0 99.0 99.00
2004 12 06 03 999  2.7  5.4 99.00 99.00 99.00 999 1026.9   3.7   8.0 999.0 99.0 99.00
2004 12 06 05 999  4.7  7.6 99.00 99.00 99.00 999 1028.0   2.2   8.0 999.0 99.0 99.00
2004 12 06 07 999  3.5  4.7 99.00 99.00 99.00 999 1029.3   0.1   9.4 999.0 99.0 99.00
2004 12 06 08 999  2.9  6.1 99.00 99.00 99.00 999 1029.5  -0.6   9.7 999.0 99.0 99.00
2004 12 06 09 999  3.9  5.6 99.00 99.00 99.00 999 1030.0  -0.7   9.7 999.0 99.0 99.00
2004 12 06 10 999  4.0  6.5 99.00 99.00 99.00 999 1030.4  -1.1   9.7 999.0 99.0 99.00
2004 12 06 11 999  3.0  4.8 99.00 99.00 99.00 999 1030.7  -1.9   9.3 999.0 99.0 99.00
2004 12 06 12 999  3.1  5.4 99.00 99.00 99.00 999 1031.3  -2.0   9.0 999.0 99.0 99.00
2004 12 06 13 999  5.1  6.5 99.00 99.00 99.00 999 1030.6  -1.7   9.0 999.0 99.0 99.00
2004 12 06 15 999  4.4  6.0 99.00 99.00 99.00 999 1031.6  -0.9   8.4 999.0 99.0 99.00
2004 12 06 16 999  3.8  5.6 99.00 99.00 99.00 999 1030.9  -0.5   8.4 999.0 99.0 99.00
2004 12 06 17 999  4.0  6.0 99.00 99.00 99.00 999 1029.8   0.0   7.9 999.0 99.0 99.00
2004 12 06 18 999  3.8  6.7 99.00 99.00 99.00 999 1028.7   0.6   7.9 999.0 99.0 99.00
2004 12 06 19 999  4.9  6.9 99.00 99.00 99.00 999 1028.6   0.7   7.5 999.0 99.0 99.00
2004 12 06 21 999  3.4  5.2 99.00 99.00 99.00 999 1027.3   0.1   8.0 999.0 99.0 99.00
2004 12 06 22 999  3.8  6.0 99.00 99.00 99.00 999 1027.8   0.3   9.2 999.0 99.0 99.00
2004 12 07 00 999  4.7  6.1 99.00 99.00 99.00 999 1027.2   0.5   8.4 999.0 99.0 99.00
2004 12 07 01 999  4.3  5.9 99.00 99.00 99.00 999 1026.9   1.3   8.5 999.0 99.0 99.00
2004 12 07 02 999  3.1  5.3 99.00 99.00 99.00 999 1026.7   1.2   8.3 999.0 99.0 99.00
2004 12 07 03 999  2.6  4.8 99.00 99.00 99.00 999 1026.4   1.1   8.0 999.0 99.0 99.00
2004 12 07 04 999  3.2  4.5 99.00 99.00 99.00 999 1026.5   1.7   7.8 999.0 99.0 99.00
2004 12 07 05 999  3.0  4.2 99.00 99.00 99.00 999 1026.0   1.8   7.5 999.0 99.0 99.00
2004 12 07 06 999  3.9  5.2 99.00 99.00 99.00 999 1025.5   2.0   7.2 999.0 99.0 99.00
2004 12 07 07 999  4.8  5.9 99.00 99.00 99.00 999 1025.3   2.3   7.5 999.0 99.0 99.00
2004 12 07 08 999  2.3  5.9 99.00 99.00 99.00 999 1025.0   2.5   9.2 999.0 99.0 99.00
2004 12 07 09 999  2.9  4.9 99.00 99.00 99.00 999 1024.5   2.9   9.2 999.0 99.0 99.00
2004 12 07 10 999  3.2  5.0 99.00 99.00 99.00 999 1024.4   3.3   9.6 999.0 99.0 99.00
2004 12 07 11 999  3.3  4.2 99.00 99.00 99.00 999 1024.1   3.8   9.3 999.0 99.0 99.00
2004 12 07 12 999  3.4  5.1 99.00 99.00 99.00 999 1024.2   4.2   8.9 999.0 99.0 99.00
2004 12 07 13 999  4.4  5.5 99.00 99.00 99.00 999 1023.7   4.1   8.8 999.0 99.0 99.00
2004 12 07 14 999  3.4  6.8 99.00 99.00 99.00 999 1023.3   4.5   8.7 999.0 99.0 99.00
2004 12 07 15 999  3.6  6.3 99.00 99.00 99.00 999 1023.4   4.9   8.7 999.0 99.0 99.00
2004 12 07 16 999  3.3  6.5 99.00 99.00 99.00 999 1022.5   5.2   8.6 999.0 99.0 99.00
2004 12 07 17 999  2.1  5.0 99.00 99.00 99.00 999 1020.9   5.5   8.4 999.0 99.0 99.00
2004 12 07 18 999  3.3  6.0 99.00 99.00 99.00 999 1019.3   6.1   8.2 999.0 99.0 99.00
2004 12 07 19 999  3.3  7.0 99.00 99.00 99.00 999 1017.4   6.3   8.1 999.0 99.0 99.00
2004 12 07 20 999  5.8  9.7 99.00 99.00 99.00 999 1015.7   6.7   8.0 999.0 99.0 99.00
2004 12 07 21 999  6.1  9.8 99.00 99.00 99.00 999 1014.4   7.4   8.5 999.0 99.0 99.00
2004 12 07 22 999  6.4  9.6 99.00 99.00 99.00 999 1013.1   8.6   9.2 999.0 99.0 99.00
2004 12 07 23 999  6.8 10.2 99.00 99.00 99.00 999 1011.5   9.0   9.1 999.0 99.0 99.00
2004 12 08 00 999  6.3  9.9 99.00 99.00 99.00 999 1009.8   9.8   9.1 999.0 99.0 99.00
2004 12 08 01 999  5.1  6.9 99.00 99.00 99.00 999 1008.8  10.5   9.1 999.0 99.0 99.00
2004 12 08 05 999  4.9  5.8 99.00 99.00 99.00 999 1005.2   7.3   8.5 999.0 99.0 99.00
2004 12 08 06 999  4.7  6.6 99.00 99.00 99.00 999 1004.7   6.5   8.6 999.0 99.0 99.00
2004 12 08 07 999  4.6  7.0 99.00 99.00 99.00 999 1004.9   6.1   8.4 999.0 99.0 99.00
2004 12 08 08 999  3.7  5.9 99.00 99.00 99.00 999 1005.0   5.3   9.1 999.0 99.0 99.00
2004 12 08 09 999  2.6  5.2 99.00 99.00 99.00 999 1005.9   5.3   9.1 999.0 99.0 99.00
2004 12 08 10 999  2.6  4.2 99.00 99.00 99.00 999 1005.6   5.6   9.1 999.0 99.0 99.00
2004 12 08 11 999  0.4  3.2 99.00 99.00 99.00 999 1005.8   5.8   9.2 999.0 99.0 99.00
2004 12 08 12 999  4.6  6.4 99.00 99.00 99.00 999 1006.4   7.8   9.3 999.0 99.0 99.00
2004 12 08 13 999  2.7  6.8 99.00 99.00 99.00 999 1007.0   8.5   9.4 999.0 99.0 99.00
2004 12 08 16 999  5.5  8.0 99.00 99.00 99.00 999 1009.0  13.2   9.1 999.0 99.0 99.00
2004 12 08 17 999  6.7 11.2 99.00 99.00 99.00 999 1009.5  13.7   9.1 999.0 99.0 99.00
2004 12 08 18 999 10.5 15.4 99.00 99.00 99.00 999 1010.4  13.1   9.0 999.0 99.0 99.00
2004 12 08 19 999  9.8 16.4 99.00 99.00 99.00 999 1011.0  14.2   9.0 999.0 99.0 99.00
2004 12 08 20 999  7.6 15.0 99.00 99.00 99.00 999 1011.8  14.0   9.0 999.0 99.0 99.00
2004 12 08 21 999  5.8 10.4 99.00 99.00 99.00 999 1013.2  12.7   8.8 999.0 99.0 99.00
2004 12 08 22 999  5.5  8.5 99.00 99.00 99.00 999 1014.7  11.0   8.9 999.0 99.0 99.00
2004 12 08 23 999  5.2  8.1 99.00 99.00 99.00 999 1016.2  10.0   9.0 999.0 99.0 99.00
2004 12 09 00 999  3.5  9.6 99.00 99.00 99.00 999 1017.7   9.1   9.0 999.0 99.0 99.00
2004 12 09 01 999  8.4 12.0 99.00 99.00 99.00 999 1017.8   8.8   8.9 999.0 99.0 99.00
2004 12 09 02 999  5.4 10.8 99.00 99.00 99.00 999 1018.5   8.0   8.9 999.0 99.0 99.00
2004 12 09 03 999  5.0  9.6 99.00 99.00 99.00 999 1019.4   7.6   8.9 999.0 99.0 99.00
2004 12 09 04 999  4.5 10.2 99.00 99.00 99.00 999 1019.8   7.2   8.5 999.0 99.0 99.00
2004 12 09 05 999  6.1  9.0 99.00 99.00 99.00 999 1019.7   6.6   8.4 999.0 99.0 99.00
2004 12 09 06 999  3.7  7.6 99.00 99.00 99.00 999 1020.0   6.1   8.3 999.0 99.0 99.00
2004 12 09 07 999  1.7  3.7 99.00 99.00 99.00 999 1021.1   5.6   8.3 999.0 99.0 99.00
2004 12 09 08 999  1.8  4.3 99.00 99.00 99.00 999 1021.6   5.3   8.4 999.0 99.0 99.00
2004 12 09 09 999  2.6  4.9 99.00 99.00 99.00 999 1021.5   5.0   8.2 999.0 99.0 99.00
2004 12 09 10 999  2.2  5.3 99.00 99.00 99.00 999 1022.6   4.4   9.1 999.0 99.0 99.00
2004 12 09 11 999  0.0  4.4 99.00 99.00 99.00 999 1023.1   4.0   8.8 999.0 99.0 99.00
2004 12 09 12 999  0.2  4.1 99.00 99.00 99.00 999 1023.2   3.9   9.0 999.0 99.0 99.00
2004 12 09 13 999  0.3  2.1 99.00 99.00 99.00 999 1023.1   4.1   8.9 999.0 99.0 99.00
2004 12 09 14 999  1.7  3.5 99.00 99.00 99.00 999 1023.3   4.8   8.9 999.0 99.0 99.00
2004 12 09 15 999  2.0  4.7 99.00 99.00 99.00 999 1023.7   5.9   8.7 999.0 99.0 99.00
2004 12 09 16 999  3.0  6.8 99.00 99.00 99.00 999 1023.2   5.9   8.7 999.0 99.0 99.00
2004 12 09 17 999  1.3  3.4 99.00 99.00 99.00 999 1023.2   7.3   8.5 999.0 99.0 99.00
2004 12 09 18 999  0.0  3.4 99.00 99.00 99.00 999 1022.6   7.4   8.5 999.0 99.0 99.00
2004 12 09 19 999  1.0  4.1 99.00 99.00 99.00 999 1022.5   6.3   8.4 999.0 99.0 99.00
2004 12 09 20 999  3.1  4.1 99.00 99.00 99.00 999 1022.6   6.1   8.3 999.0 99.0 99.00
2004 12 09 21 999  0.8  4.4 99.00 99.00 99.00 999 1022.5   6.1   8.3 999.0 99.0 99.00
2004 12 09 22 999  2.4  5.3 99.00 99.00 99.00 999 1022.7   6.4   8.2 999.0 99.0 99.00
2004 12 09 23 999  3.8  6.4 99.00 99.00 99.00 999 1021.6   6.5   8.9 999.0 99.0 99.00
2004 12 10 00 999  2.3  5.3 99.00 99.00 99.00 999 1020.2   6.6   8.8 999.0 99.0 99.00
2004 12 10 01 999  3.8  5.8 99.00 99.00 99.00 999 1019.4   6.3   8.9 999.0 99.0 99.00
2004 12 10 02 999  3.1  5.0 99.00 99.00 99.00 999 1019.2   6.8   8.9 999.0 99.0 99.00
2004 12 10 03 999  2.9  5.8 99.00 99.00 99.00 999 1018.2   6.6   8.7 999.0 99.0 99.00
2004 12 10 04 999  1.8  5.3 99.00 99.00 99.00 999 1018.5   5.7   8.6 999.0 99.0 99.00
2004 12 10 05 999  4.1  6.5 99.00 99.00 99.00 999 1018.3   5.5   8.6 999.0 99.0 99.00
2004 12 10 06 999  3.6  5.2 99.00 99.00 99.00 999 1018.1   5.1   8.5 999.0 99.0 99.00
2004 12 10 07 999  3.6  6.0 99.00 99.00 99.00 999 1017.2   5.3   8.2 999.0 99.0 99.00
2004 12 10 08 999  4.7  7.6 99.00 99.00 99.00 999 1015.6   5.7   8.3 999.0 99.0 99.00
2004 12 10 09 999  4.0  6.6 99.00 99.00 99.00 999 1014.5   5.7   8.5 999.0 99.0 99.00
2004 12 10 10 999  3.7  7.1 99.00 99.00 99.00 999 1013.4   5.5   8.7 999.0 99.0 99.00
2004 12 10 11 999  3.4  5.0 99.00 99.00 99.00 999 1013.6   5.3   8.8 999.0 99.0 99.00
2004 12 10 12 999  3.3  6.5 99.00 99.00 99.00 999 1013.7   5.3   8.6 999.0 99.0 99.00
2004 12 10 14 999  4.4  8.5 99.00 99.00 99.00 999 1012.6   6.0   8.8 999.0 99.0 99.00
2004 12 10 15 999  3.9  7.4 99.00 99.00 99.00 999 1012.4   6.0   8.7 999.0 99.0 99.00
2004 12 10 16 999  3.7  7.1 99.00 99.00 99.00 999 1011.6   6.3   8.7 999.0 99.0 99.00
2004 12 10 17 999  4.1  8.8 99.00 99.00 99.00 999 1009.1   6.6   8.7 999.0 99.0 99.00
2004 12 10 19 999  3.8  7.7 99.00 99.00 99.00 999 1008.2   7.0   8.7 999.0 99.0 99.00
2004 12 10 20 999  4.4  7.1 99.00 99.00 99.00 999 1007.1   6.9   8.7 999.0 99.0 99.00
2004 12 10 21 999  4.6  7.8 99.00 99.00 99.00 999 1005.9 999.0 999.0 999.0 99.0 99.00
2004 12 10 22 999  4.4  8.2 99.00 99.00 99.00 999 1005.6   7.0   8.7 999.0 99.0 99.00
2004 12 10 23 999  4.2  7.4 99.00 99.00 99.00 999 1005.2   7.2   8.6 999.0 99.0 99.00
2004 12 11 00 999  4.4  7.1 99.00 99.00 99.00 999 1004.1   7.4   8.5 999.0 99.0 99.00
2004 12 11 01 999  2.9  5.8 99.00 99.00 99.00 999 1003.0   7.6   8.4 999.0 99.0 99.00
2004 12 11 02 999  2.6  3.9 99.00 99.00 99.00 999 1001.7   7.9   8.7 999.0 99.0 99.00
2004 12 11 03 999  2.3  5.7 99.00 99.00 99.00 999  999.8   8.2   8.7 999.0 99.0 99.00
2004 12 11 04 999  3.5  5.8 99.00 99.00 99.00 999  999.1   8.2   8.7 999.0 99.0 99.00
2004 12 11 05 999  3.6  5.7 99.00 99.00 99.00 999  997.1 999.0 999.0 999.0 99.0 99.00
2004 12 11 06 999  3.9  6.0 99.00 99.00 99.00 999  995.9   8.1   8.7 999.0 99.0 99.00
2004 12 11 07 999  3.6  5.2 99.00 99.00 99.00 999  995.7   7.8   8.7 999.0 99.0 99.00
2004 12 11 08 999  2.2  4.2 99.00 99.00 99.00 999  995.2 999.0 999.0 999.0 99.0 99.00
2004 12 11 09 999  0.4  4.5 99.00 99.00 99.00 999  996.2   7.8   8.6 999.0 99.0 99.00
2004 12 11 10 999  0.1  4.5 99.00 99.00 99.00 999  995.7   7.7   8.6 999.0 99.0 99.00
2004 12 11 11 999  2.0  3.0 99.00 99.00 99.00 999  995.9 999.0 999.0 999.0 99.0 99.00
2004 12 11 12 999  0.0  3.3 99.00 99.00 99.00 999  996.6   7.6   8.7 999.0 99.0 99.00
2004 12 11 13 999  0.0 99.0 99.00 99.00 99.00 999  996.3   7.9   8.6 999.0 99.0 99.00
2004 12 11 14 999  0.0 99.0 99.00 99.00 99.00 999  996.7 999.0 999.0 999.0 99.0 99.00
2004 12 11 15 999  4.4  5.2 99.00 99.00 99.00 999  996.8   9.8   8.6 999.0 99.0 99.00
2004 12 11 16 999  4.6  6.2 99.00 99.00 99.00 999  996.2 999.0 999.0 999.0 99.0 99.00
2004 12 11 17 999  5.1  7.0 99.00 99.00 99.00 999  995.5  10.3   8.6 999.0 99.0 99.00
2004 12 11 18 999  4.2  7.2 99.00 99.00 99.00 999  994.8   9.9   8.6 999.0 99.0 99.00
2004 12 11 19 999  3.4  5.6 99.00 99.00 99.00 999  993.7   9.9   8.7 999.0 99.0 99.00
2004 12 11 20 999  4.5  6.1 99.00 99.00 99.00 999  994.8   9.5   8.8 999.0 99.0 99.00
2004 12 11 21 999  5.0  6.2 99.00 99.00 99.00 999  995.3   9.4   8.7 999.0 99.0 99.00
2004 12 11 22 999  3.8  6.7 99.00 99.00 99.00 999  995.4   9.2   8.7 999.0 99.0 99.00
2004 12 11 23 999  4.3  6.8 99.00 99.00 99.00 999  996.0   9.0   8.7 999.0 99.0 99.00
2004 12 12 01 999  2.8  3.8 99.00 99.00 99.00 999  996.3   9.1   8.8 999.0 99.0 99.00
2004 12 12 02 999  3.3  4.1 99.00 99.00 99.00 999  996.6   9.1   8.7 999.0 99.0 99.00
2004 12 12 03 999  4.4  6.5 99.00 99.00 99.00 999  996.6   9.2   8.6 999.0 99.0 99.00
2004 12 12 04 999  4.8  6.2 99.00 99.00 99.00 999  997.2   9.2   8.7 999.0 99.0 99.00
2004 12 12 05 999  4.2  7.5 99.00 99.00 99.00 999  996.9   8.8   8.7 999.0 99.0 99.00
2004 12 12 06 999  6.5  8.4 99.00 99.00 99.00 999  997.7   8.3   8.7 999.0 99.0 99.00
2004 12 12 07 999  5.8  9.0 99.00 99.00 99.00 999  997.9   7.9   8.6 999.0 99.0 99.00
2004 12 12 08 999  5.3  7.5 99.00 99.00 99.00 999  997.9   7.2   8.5 999.0 99.0 99.00
2004 12 12 09 999  5.9  7.2 99.00 99.00 99.00 999  998.0   6.9   8.4 999.0 99.0 99.00
2004 12 12 10 999  4.7  7.9 99.00 99.00 99.00 999  998.8   5.8   8.4 999.0 99.0 99.00
2004 12 12 11 999  5.0  9.2 99.00 99.00 99.00 999  999.8   4.2   8.4 999.0 99.0 99.00
2004 12 12 12 999  3.8  6.6 99.00 99.00 99.00 999 1000.7   4.4   8.6 999.0 99.0 99.00
2004 12 12 13 999  4.7  6.5 99.00 99.00 99.00 999 1001.8   4.5   8.4 999.0 99.0 99.00
2004 12 12 14 999  5.3  7.7 99.00 99.00 99.00 999 1002.5   4.4   8.3 999.0 99.0 99.00
2004 12 12 15 999  5.3  7.5 99.00 99.00 99.00 999 1002.7   4.9   8.6 999.0 99.0 99.00
2004 12 12 16 999  6.7  9.1 99.00 99.00 99.00 999 1002.5   5.2   8.6 999.0 99.0 99.00
2004 12 12 17 999  5.3  7.3 99.00 99.00 99.00 999 1002.2   5.5   8.6 999.0 99.0 99.00
2004 12 12 18 999  5.3  9.4 99.00 99.00 99.00 999 1002.4   5.4   8.6 999.0 99.0 99.00
2004 12 12 19 999  6.6 10.7 99.00 99.00 99.00 999 1003.0   5.6   8.6 999.0 99.0 99.00
2004 12 12 20 999  7.0 10.3 99.00 99.00 99.00 999 1003.6   5.7   8.6 999.0 99.0 99.00
2004 12 12 21 999  4.7  8.8 99.00 99.00 99.00 999 1004.0   5.1   8.5 999.0 99.0 99.00
2004 12 12 22 999  3.7  6.0 99.00 99.00 99.00 999 1004.6   4.9   8.5 999.0 99.0 99.00
2004 12 12 23 999  2.8  5.0 99.00 99.00 99.00 999 1005.1   4.5   8.3 999.0 99.0 99.00
2004 12 13 00 999  3.6  5.5 99.00 99.00 99.00 999 1005.6   4.3   8.1 999.0 99.0 99.00
2004 12 13 01 999  2.8  4.3 99.00 99.00 99.00 999 1005.7   4.5   8.0 999.0 99.0 99.00
2004 12 13 02 999  3.3  6.2 99.00 99.00 99.00 999 1005.5   4.6   8.0 999.0 99.0 99.00
2004 12 13 03 999  2.4  4.6 99.00 99.00 99.00 999 1005.3   4.9   8.4 999.0 99.0 99.00
2004 12 13 04 999  3.7  6.7 99.00 99.00 99.00 999 1004.8   5.9   8.4 999.0 99.0 99.00
2004 12 13 05 999  6.5  9.1 99.00 99.00 99.00 999 1004.4   6.3   8.5 999.0 99.0 99.00
2004 12 13 06 999  6.1  8.9 99.00 99.00 99.00 999 1003.9   6.3   8.4 999.0 99.0 99.00
2004 12 13 07 999  5.2  8.5 99.00 99.00 99.00 999 1003.5   7.0   8.2 999.0 99.0 99.00
2004 12 13 08 999  0.7  1.6 99.00 99.00 99.00 999 1002.3   7.0   8.2 999.0 99.0 99.00
2004 12 13 09 999  6.2 13.5 99.00 99.00 99.00 999 1002.3   6.9   8.0 999.0 99.0 99.00
2004 12 13 10 999  3.5  6.7 99.00 99.00 99.00 999 1001.5   7.0   8.0 999.0 99.0 99.00
2004 12 13 11 999  4.8  6.8 99.00 99.00 99.00 999 1001.5   7.5   8.1 999.0 99.0 99.00
2004 12 13 12 999  4.6  6.3 99.00 99.00 99.00 999 1001.3   8.0   8.1 999.0 99.0 99.00
2004 12 13 13 999  4.7  7.2 99.00 99.00 99.00 999 1001.4   7.9   8.4 999.0 99.0 99.00
2004 12 13 14 999  4.1  6.7 99.00 99.00 99.00 999 1001.3   7.8   8.1 999.0 99.0 99.00
2004 12 13 15 999  4.5  7.5 99.00 99.00 99.00 999 1001.2   8.1   7.9 999.0 99.0 99.00
2004 12 13 16 999  4.7  7.6 99.00 99.00 99.00 999 1000.2   8.4   8.2 999.0 99.0 99.00
2004 12 13 17 999  5.2  8.3 99.00 99.00 99.00 999 1000.1   7.1   8.4 999.0 99.0 99.00
2004 12 13 18 999  4.5  8.2 99.00 99.00 99.00 999 1000.0   6.1   8.4 999.0 99.0 99.00
2004 12 13 19 999  4.0  7.2 99.00 99.00 99.00 999 1000.0   6.3   8.4 999.0 99.0 99.00
2004 12 13 20 999  3.8  6.0 99.00 99.00 99.00 999 1000.2   6.1   8.4 999.0 99.0 99.00
2004 12 13 21 999  4.4  6.9 99.00 99.00 99.00 999 1000.6   6.0   8.4 999.0 99.0 99.00
2004 12 13 22 999  3.3  4.7 99.00 99.00 99.00 999 1001.0   5.6   8.0 999.0 99.0 99.00
2004 12 13 23 999  4.6 11.9 99.00 99.00 99.00 999 1002.5   4.4   8.0 999.0 99.0 99.00
2004 12 14 00 999  5.2  8.2 99.00 99.00 99.00 999 1003.0   4.4   8.1 999.0 99.0 99.00
2004 12 14 01 999  5.7  9.5 99.00 99.00 99.00 999 1003.9   4.1   8.0 999.0 99.0 99.00
2004 12 14 02 999 10.8 14.1 99.00 99.00 99.00 999 1004.6   3.7   7.7 999.0 99.0 99.00
2004 12 14 03 999  6.3 10.9 99.00 99.00 99.00 999 1005.4   3.2   7.7 999.0 99.0 99.00
2004 12 14 04 999  4.7  8.8 99.00 99.00 99.00 999 1006.1   2.9   8.2 999.0 99.0 99.00
2004 12 14 06 999  5.2  7.7 99.00 99.00 99.00 999 1007.0   2.5   8.1 999.0 99.0 99.00
2004 12 14 08 999  5.9  9.8 99.00 99.00 99.00 999 1008.2   2.2   8.0 999.0 99.0 99.00
2004 12 14 10 999  5.8  7.9 99.00 99.00 99.00 999 1009.2   1.8   7.7 999.0 99.0 99.00
2004 12 14 11 999  3.4  6.4 99.00 99.00 99.00 999 1010.4   1.7   7.3 999.0 99.0 99.00
2004 12 14 12 999  3.9  7.1 99.00 99.00 99.00 999 1011.1   2.0   7.4 999.0 99.0 99.00
2004 12 14 13 999  7.2 10.7 99.00 99.00 99.00 999 1012.0   3.1   7.4 999.0 99.0 99.00
2004 12 14 16 999  5.5 11.6 99.00 99.00 99.00 999 1014.7   1.3   7.1 999.0 99.0 99.00
2004 12 14 17 999  5.7 11.2 99.00 99.00 99.00 999 1014.8   0.2   8.3 999.0 99.0 99.00
2004 12 14 18 999  5.8  9.9 99.00 99.00 99.00 999 1015.3   0.2   8.2 999.0 99.0 99.00
2004 12 14 19 999  5.2  8.7 99.00 99.00 99.00 999 1016.3   0.4   8.1 999.0 99.0 99.00
2004 12 14 20 999  3.4  8.1 99.00 99.00 99.00 999 1016.9   0.3   8.1 999.0 99.0 99.00
2004 12 14 21 999  4.6  8.2 99.00 99.00 99.00 999 1017.9  -0.7   8.1 999.0 99.0 99.00
2004 12 14 22 999  4.8  9.0 99.00 99.00 99.00 999 1019.0  -1.7   8.1 999.0 99.0 99.00
2004 12 14 23 999  5.1  9.6 99.00 99.00 99.00 999 1020.2  -2.3   7.9 999.0 99.0 99.00
2004 12 15 00 999  5.7  9.6 99.00 99.00 99.00 999 1021.1  -2.7   7.4 999.0 99.0 99.00
2004 12 15 01 999  5.1  7.8 99.00 99.00 99.00 999 1022.0  -3.0   7.5 999.0 99.0 99.00
2004 12 15 02 999  5.1  8.3 99.00 99.00 99.00 999 1022.5  -3.5   7.3 999.0 99.0 99.00
2004 12 15 03 999  3.7  7.9 99.00 99.00 99.00 999 1022.7  -3.6   6.5 999.0 99.0 99.00
2004 12 15 04 999  5.1  8.7 99.00 99.00 99.00 999 1023.4  -3.9   6.3 999.0 99.0 99.00
2004 12 15 05 999  5.4  7.9 99.00 99.00 99.00 999 1023.5  -4.2   8.3 999.0 99.0 99.00
2004 12 15 06 999  5.4  9.4 99.00 99.00 99.00 999 1023.4  -4.6   8.2 999.0 99.0 99.00
